Date,ticker,Close,Return,Treatment,expected_return,abnormal_return,event_id,event_date,event_time,CAR_pre,CAR_post,delta_CAR,post,CAR
2021-03-19,NVDA,12.816473960876465,0.009687678600233118,1,0.00571986182369633,0.003967816776536789,,,,,,,0,
2021-03-22,NVDA,13.156196594238281,0.026506715840788342,1,0.0044039752347796515,0.02210274060600869,,,,,,,0,
2021-03-23,NVDA,13.040961265563965,-0.008759015407597603,1,0.0044039752347796515,-0.013162990642377255,,,,,,,0,
2021-03-24,NVDA,12.614187240600586,-0.03272565697210683,1,0.0044039752347796515,-0.03712963220688648,,,,,,,0,
2021-03-25,NVDA,12.506678581237793,-0.008522836811614809,1,0.0031498141091562647,-0.011672650920771074,,,,,,,0,
2021-03-26,NVDA,12.80998706817627,0.024251721587655872,1,0.0026344071739925544,0.021617314413663317,,,,,,,0,
2021-03-29,NVDA,12.91873836517334,0.008489571177416666,1,0.001733010231779268,0.006756560945637398,,,,,,,0,
2021-03-30,NVDA,12.842414855957031,-0.005907969265951163,1,0.001733010231779268,-0.007640979497730431,,,,,,,0,
2021-03-31,NVDA,13.317830085754395,0.03701914594176503,1,0.001733010231779268,0.03528613570998576,,,,,,,0,
2021-04-01,NVDA,13.780272483825684,0.03472355444495023,1,0.0019264820822835775,0.03279707236266666,,,,,,,0,
2021-04-05,NVDA,13.955622673034668,0.012724725829245997,1,-0.0007674852018124546,0.013492211031058451,,,,,,,0,
2021-04-06,NVDA,13.82990837097168,-0.009008147110905806,1,-0.0013279089407475621,-0.007680238170158244,,,,,,,0,
2021-04-07,NVDA,14.111266136169434,0.02034415251718591,1,0.00011272411772519641,0.020231428399460714,,,,,,,0,
2021-04-08,NVDA,14.284370422363281,0.012267098113198704,1,-0.0030749027850663136,0.015342000898265018,,,,,,,0,
2021-04-09,NVDA,14.367179870605469,0.005797206722708781,1,-0.0009405839625843515,0.006737790685293133,,,,,,,0,
2021-04-12,NVDA,15.174337387084961,0.05618065088270363,1,-0.0008618601220874275,0.05704251100479106,,,,,,,0,
2021-04-13,NVDA,15.643767356872559,0.030935780443839045,1,-0.0006380217281571654,0.03157380217199621,,,,,,,0,
2021-04-14,NVDA,15.242181777954102,-0.025670643762292555,1,-8.699840032237896e-05,-0.025583645361970178,,,,,,,0,
2021-04-15,NVDA,16.10047149658203,0.056310161572101114,1,0.0006954030444364934,0.05561475852766462,,,,,,,0,
2021-04-16,NVDA,15.87623405456543,-0.01392738355918366,1,0.0014167647377393694,-0.015344148296923028,,,,,,,0,
2021-04-19,NVDA,15.326739311218262,-0.03461115157779837,1,0.0004975867225022526,-0.035108738300300625,,,,,,,0,
2021-04-20,NVDA,15.136673927307129,-0.012400901460626779,1,0.00020254502542077767,-0.012603446486047557,,,,,,,0,
2021-04-21,NVDA,15.325490951538086,0.012474142281041267,1,0.00021123901210289603,0.012262903268938372,,,,,,,0,
2021-04-22,NVDA,14.816404342651367,-0.033218290395820915,1,-0.0008911148701950771,-0.03232717552562584,,,,,,,0,
2021-04-23,NVDA,15.230461120605469,0.027945834115918,1,-0.0014041745502951018,0.029350008666213102,,,,,,,0,
2021-04-26,NVDA,15.442726135253906,0.013936873806221328,1,-0.0009052444594155277,0.014842118265636856,,,,,,,0,
2021-04-27,NVDA,15.346693992614746,-0.006218600381698858,1,-0.000546640243000345,-0.005671960138698513,,,,,,,0,
2021-04-28,NVDA,15.24193286895752,-0.006826299117428158,1,0.0005725933930491378,-0.0073988925104772965,,,,,,,0,
2021-04-29,NVDA,15.289822578430176,0.003141970895974122,1,0.00018632456885155543,0.0029556463271225666,,,,,,,0,
2021-04-30,NVDA,14.975293159484863,-0.020571162113354302,1,0.0011794777538203952,-0.0217506398671747,,,,,,,0,
2021-05-03,NVDA,14.802934646606445,-0.011509525125339648,1,0.0015530263795994336,-0.013062551504939082,,,,,,,0,
2021-05-04,NVDA,14.318541526794434,-0.032722776353204974,1,0.0010017410497980509,-0.03372451740300302,,,,,,,0,
2021-05-05,NVDA,14.425549507141113,0.007473385480388117,1,0.00135933074462886,0.006114054735759257,,,,,,,0,
2021-05-06,NVDA,14.489899635314941,0.0044608441530753495,1,0.0008985189657249444,0.003562325187350405,,,,,,,0,
2021-05-07,NVDA,14.778493881225586,0.019916925111563843,1,0.0015254688936938113,0.01839145621787003,,,,,,,0,
2021-05-10,NVDA,14.233236312866211,-0.03689534080682355,1,0.0004341089752827215,-0.03732944978210627,,,,,,,0,
2021-05-11,NVDA,14.27364444732666,0.0028389983537280283,1,0.0007411579978355869,0.0020978403558924415,,,,,,,0,
2021-05-12,NVDA,13.727145195007324,-0.03828729616574489,1,0.0012547005716846687,-0.03954199673742956,,,,,,,0,
2021-05-13,NVDA,13.634106636047363,-0.006777706335749922,1,0.0012055468587270832,-0.007983253194477005,,,,,,,0,
2021-05-14,NVDA,14.210537910461426,0.0422786244674096,1,0.0010424249769274737,0.04123619949048212,,,,,,,0,
2021-05-17,NVDA,14.13321590423584,-0.0054411737763047086,1,0.00197958609458009,-0.007420759870884799,,,,,,,0,
2021-05-18,NVDA,13.983806610107422,-0.01057150015543451,1,0.0014394901424181735,-0.012010990297852683,,,,,,,0,
2021-05-19,NVDA,14.033695220947266,0.00356759873980117,1,0.0012743203782268659,0.002293278361574304,,,,,,,0,
2021-05-20,NVDA,14.57919692993164,0.038870853356579804,1,0.0011020499133642986,0.0377688034432155,,,,,,,0,
2021-05-21,NVDA,14.957581520080566,0.02595373338925744,1,0.0012425082663652571,0.024711225122892182,,,,,,,0,
2021-05-24,NVDA,15.576422691345215,0.04137307695323966,1,0.001980241719624497,0.03939283523361516,,,,,,,0,
2021-05-25,NVDA,15.61208724975586,0.002289650140944177,1,0.002381900537272071,-9.2250396327894e-05,,,,,,,0,
2021-05-26,NVDA,15.664219856262207,0.0033392464231305485,1,0.002112685339539775,0.0012265610835907733,,,,,,,0,
2021-05-27,NVDA,15.452701568603516,-0.013503276230774519,1,0.003921241643052628,-0.017424517873827147,,,,,,,0,
2021-05-28,NVDA,16.207475662231445,0.04884415131406317,1,0.003030515694158298,0.04581363561990487,,,,,,,0,
2021-06-01,NVDA,16.227434158325195,0.0012314376717073028,1,0.0031437328506585802,-0.0019122951789512775,,,,,,,0,
2021-06-02,NVDA,16.74001121520996,0.03158706742444539,1,0.003937961778371347,0.027649105646074045,,,,,,,0,
2021-06-03,NVDA,16.93107795715332,0.011413776220756455,1,0.003966768054837081,0.007447008165919374,,,,,,,0,
2021-06-04,NVDA,17.538190841674805,0.0358578990692664,1,0.00396907240987761,0.03188882665938879,,,,,,,0,
2021-06-07,NVDA,17.57884407043457,0.0023179830306763183,1,0.006064032949504471,-0.003746049918828153,,,,,,,0,
2021-06-08,NVDA,17.417213439941406,-0.009194610854134977,1,0.004295725513145673,-0.013490336367280649,,,,,,,0,
2021-06-09,NVDA,17.32265853881836,-0.005428819107550886,1,0.0035161530147479574,-0.008944972122298844,,,,,,,0,
2021-06-10,NVDA,17.38926887512207,0.003845272141943079,1,0.0025807248861808747,0.0012645472557622044,,,,,,,0,
2021-06-11,NVDA,17.788700103759766,0.02296998404626094,1,0.0019210755259792757,0.021048908520281663,,,,,,,0,
2021-06-14,NVDA,17.981807708740234,0.010855633287091937,1,0.002095552810353067,0.00876008047673887,,,,,,,0,
2021-06-15,NVDA,17.752031326293945,-0.012778269358013628,1,0.001964954923187593,-0.014743224281201221,,,,,,,0,
2021-06-16,NVDA,17.77373504638672,0.0012226048779344634,1,0.001745835287133671,-0.0005232304091992077,,,,,,,0,
2021-06-17,NVDA,18.61899757385254,0.04755683176663861,1,0.0025983901353364308,0.04495844163130218,,,,,,,0,
2021-06-18,NVDA,18.60053253173828,-0.000991731270226337,1,0.002452673948183289,-0.003444405218409626,,,,,,,0,
2021-06-21,NVDA,18.389467239379883,-0.01134727148259096,1,0.003286748296017373,-0.014634019778608332,,,,,,,0,
2021-06-22,NVDA,18.848024368286133,0.024935857191353383,1,0.0035735521937224914,0.021362304997630893,,,,,,,0,
2021-06-23,NVDA,19.018177032470703,0.00902761270146013,1,0.005337807763373599,0.0036898049380865317,,,,,,,0,
2021-06-24,NVDA,19.166120529174805,0.007779057711551962,1,0.005595247928910717,0.0021838097826412453,,,,,,,0,
2021-06-25,NVDA,18.991979598999023,-0.009085872642337955,1,0.005097331853564876,-0.01418320449590283,,,,,,,0,
2021-06-28,NVDA,19.944021224975586,0.0501286146088078,1,0.005603238180362716,0.04452537642844508,,,,,,,0,
2021-06-29,NVDA,19.985687255859375,0.0020891489441261513,1,0.005877314548132094,-0.003788165604005943,,,,,,,0,
2021-06-30,NVDA,19.961484909057617,-0.001210983965270529,1,0.005117757684872754,-0.006328741650143283,,,,,,,0,
2021-07-01,NVDA,20.170557022094727,0.010473775572790167,1,0.004300876787964389,0.006172898784825778,,,,,,,0,
2021-07-02,NVDA,20.444995880126953,0.013605913695472482,1,0.00495054799359489,0.008655365701877592,,,,,,,0,
2021-07-06,NVDA,20.656057357788086,0.010323380787094605,1,0.005987574102444477,0.004335806684650128,,,,,,,0,
2021-07-07,NVDA,20.329978942871094,-0.01578609166642586,1,0.005558379590860915,-0.021344471257286775,,,,,,,0,
2021-07-08,NVDA,19.8619441986084,-0.023021900100236747,1,0.005047386520210114,-0.02806928662044686,,,,,,,0,
2021-07-09,NVDA,20.009140014648438,0.0074109470134526845,1,0.004780100190918217,0.0026308468225344677,,,,,,,0,
2021-07-12,NVDA,20.470443725585938,0.02305464955514247,1,0.003986018914513151,0.01906863064062932,,,,,,,0,
2021-07-13,NVDA,20.208480834960938,-0.012797128100236255,1,0.003344357925719677,-0.016141486025955932,,,,,,,0,
2021-07-14,NVDA,19.800817489624023,-0.02017288427894348,1,0.00421403118880026,-0.02438691546774374,,,,,,,0,
2021-07-15,NVDA,18.92736053466797,-0.04411216634938242,1,0.002569068547607052,-0.04668123489698947,,,,,,,0,
2021-07-16,NVDA,18.123762130737305,-0.04245697134889814,1,0.0029297825580146264,-0.04538675390691277,,,,,,,0,
2021-07-19,NVDA,18.74124526977539,0.03407036213473891,1,0.00474946789560058,0.029320894239138327,,,,,,,0,
2021-07-20,NVDA,18.57383918762207,-0.008932495132716767,1,0.005157810023129803,-0.01409030515584657,,,,,,,0,
2021-07-21,NVDA,19.370201110839844,0.042875461296579154,1,0.0045906335049480836,0.038284827791631074,,,,,,,0,
2021-07-22,NVDA,19.553823471069336,0.009479631067265126,1,0.0059752560665474715,0.0035043750007176548,,,,,,,0,
2021-07-23,NVDA,19.517894744873047,-0.001837427153285276,1,0.005524822223346094,-0.00736224937663137,,,,,,,0,
2021-07-26,NVDA,19.25444221496582,-0.013497999315547626,1,0.0050418335963611305,-0.018539832911908756,,,,,,,0,
2021-07-27,NVDA,19.168615341186523,-0.004457510262882991,1,0.00530993916726732,-0.009767449430150312,,,,,,,0,
2021-07-28,NVDA,19.463010787963867,0.01535820097264895,1,0.00666600854170151,0.008692192430947439,,,,,,,0,
2021-07-29,NVDA,19.621686935424805,0.00815270305245197,1,0.006640941352371797,0.0015117617000801739,,,,,,,0,
2021-07-30,NVDA,19.459020614624023,-0.008290129250156597,1,0.007101897974945219,-0.015392027225101816,,,,,,,0,
2021-08-02,NVDA,19.70950698852539,0.012872506734132205,1,0.007764393705611663,0.005108113028520542,,,,,,,0,
2021-08-03,NVDA,19.774372100830078,0.0032910570691824237,1,0.008728373945107297,-0.005437316875924874,,,,,,,0,
2021-08-04,NVDA,20.232431411743164,0.02316429106205886,1,0.008758983419856545,0.014405307642202317,,,,,,,0,
2021-08-05,NVDA,20.594684600830078,0.017904580112732216,1,0.00890197211824726,0.009002607994484955,,,,,,,0,
2021-08-06,NVDA,20.324241638183594,-0.01313168751492233,1,0.008031166830979217,-0.021162854345901545,,,,,,,0,
2021-08-09,NVDA,20.253387451171875,-0.0034861909375552003,1,0.008346719709290176,-0.011832910646845376,,,,,,,0,
2021-08-10,NVDA,19.895124435424805,-0.017689041727503296,1,0.008481054376499009,-0.026170096104002304,,,,,,,0,
2021-08-11,NVDA,19.658611297607422,-0.011887994899707821,1,0.009977199394081628,-0.02186519429378945,,,,,,,0,
2021-08-12,NVDA,19.864187240600586,0.010457297307576496,1,0.009830384229094156,0.0006269130784823402,,,,,,,0,
2021-08-13,NVDA,20.146602630615234,0.014217314133921244,1,0.0083071766986953,0.005910137435225943,,,,,,,0,
2021-08-16,NVDA,19.909095764160156,-0.01178892892314054,1,0.006177768588679321,-0.01796669751181986,,,,,,,0,
2021-08-17,NVDA,19.41810417175293,-0.02466167214339776,1,0.0065862873385357555,-0.031247959481933516,,,,,,,0,
2021-08-18,NVDA,19.00096321105957,-0.02148206421202359,1,0.007330257177436676,-0.028812321389460264,,,,,,,0,
2021-08-19,NVDA,19.757408142089844,0.03981087288195906,1,0.0061643218484294425,0.03364655103352961,,,,,,,0,
2021-08-20,NVDA,20.773319244384766,0.05141924968036138,1,0.006577046919339729,0.044842202761021646,,,,,,,0,
2021-08-23,NVDA,21.91297721862793,0.05486162133435779,1,0.005617334539373073,0.049244286794984715,,,,,,,0,
2021-08-24,NVDA,21.748315811157227,-0.007514332983047489,1,0.0056984975734810945,-0.013212830556528584,,,,,,,0,
2021-08-25,NVDA,22.167451858520508,0.01927211518366212,1,0.005287833043269432,0.013984282140392688,,,,,,,0,
2021-08-26,NVDA,22.022750854492188,-0.0065276336203117236,1,0.005508461481510689,-0.012036095101822412,,,,,,,0,
2021-08-27,NVDA,22.589588165283203,0.025738715137641144,1,0.0046917309853786344,0.02104698415226251,,,,,,,0,
2021-08-30,NVDA,22.641483306884766,0.0022973035728608426,1,0.004470314981460916,-0.0021730114086000738,,,,,,,0,
2021-08-31,NVDA,22.343042373657227,-0.013181156427891305,1,0.0045474311078836215,-0.01772858753577493,,,,,,,0,
2021-09-01,NVDA,22.398937225341797,0.0025016669954702753,1,0.0041018463295428315,-0.0016001793340725563,,,,,,,0,
2021-09-02,NVDA,22.354022979736328,-0.0020051953873353456,1,0.003908448254505354,-0.0059136436418407,,,,,,,0,
2021-09-03,NVDA,22.800182342529297,0.019958795031990828,1,0.0036062194924289842,0.016352575539561844,,,,,,,0,
2021-09-07,NVDA,22.61952018737793,-0.00792371536495906,1,0.0038835890262687114,-0.011807304391227772,,,,,,,0,
2021-09-08,NVDA,22.297128677368164,-0.014252800560715095,1,0.003929842077935276,-0.01818264263865037,,,,,,,0,
2021-09-09,NVDA,22.135427474975586,-0.007252108768458054,1,0.003417120319138933,-0.010669229087596988,,,,,,,0,
2021-09-10,NVDA,22.435869216918945,0.013572890890994227,1,0.0025871684394730104,0.010985722451521216,,,,,,,0,
2021-09-13,NVDA,22.110477447509766,-0.014503194249492313,1,0.0028483733165644708,-0.017351567566056783,,,,,,,0,
2021-09-14,NVDA,22.200307846069336,0.004062797774169624,1,0.003220436237387759,0.0008423615367818653,,,,,,,0,
2021-09-15,NVDA,22.299123764038086,0.004451105752853124,1,0.0029106378135526395,0.0015404679393004844,,,,,,,0,
2021-09-16,NVDA,22.200307846069336,-0.004431381206471907,1,0.0011911496252184402,-0.005622530831690347,,,,,,,0,
2021-09-17,NVDA,21.85894775390625,-0.015376367504900346,1,0.0007032845551756486,-0.016079652060075993,,,,,,,0,
2021-09-20,NVDA,21.07342529296875,-0.0359359686377001,1,0.0030724498921462476,-0.03900841852984635,,,,,,,0,
2021-09-21,NVDA,21.2061767578125,0.006299472582088628,1,0.0025518925754984584,0.0037475800065901693,,,,,,,0,
2021-09-22,NVDA,21.89987564086914,0.032712114539980686,1,0.003643178495329355,0.02906893604465133,,,,,,,0,
2021-09-23,NVDA,22.43985939025879,0.024656932223941164,1,0.0032790501454579395,0.021377882078483224,,,,,,,0,
2021-09-24,NVDA,22.03961181640625,-0.017836456409628276,1,0.0039542403317912745,-0.02179069674141955,,,,,,,0,
2021-09-27,NVDA,21.619400024414062,-0.019066206587149748,1,0.0031432688568315153,-0.022209475443981264,,,,,,,0,
2021-09-28,NVDA,20.660200119018555,-0.04436755434065309,1,0.003168366949991167,-0.04753592129064426,,,,,,,0,
2021-09-29,NVDA,20.47854232788086,-0.00879264431569915,1,0.0032518976056609616,-0.012044541921360112,,,,,,,0,
2021-09-30,NVDA,20.677167892456055,0.009699204239980164,1,0.002688684938978069,0.0070105193010020946,,,,,,,0,
2021-10-01,NVDA,20.70311737060547,0.0012549822240830455,1,0.0024242981127875407,-0.0011693158887044952,,,,,,,0,
2021-10-04,NVDA,19.69501495361328,-0.04869326676491259,1,0.0027221390995848223,-0.051415405864497415,,,,,,,0,
2021-10-05,NVDA,20.41266441345215,0.036438127187469194,1,0.002545366037084595,0.0338927611503846,,,,,,,0,
2021-10-06,NVDA,20.66120147705078,0.012175630704772011,1,0.0029818293157396055,0.009193801389032405,,,,,,,0,
2021-10-07,NVDA,21.03549575805664,0.018115804224725363,1,0.003341309904674789,0.014774494320050574,,,,,,,0,
2021-10-08,NVDA,20.791950225830078,-0.01157783657812217,1,0.0028255063910041273,-0.014403342969126296,,,,,,,0,
2021-10-11,NVDA,20.656206130981445,-0.006528685061971573,1,0.002370637232315513,-0.008899322294287085,,,,,,,0,
2021-10-12,NVDA,20.632251739501953,-0.0011596704316173545,1,0.002731774502138174,-0.0038914449337555286,,,,,,,0,
2021-10-13,NVDA,20.899747848510742,0.01296494984581087,1,0.0028667671218870114,0.010098182723923857,,,,,,,0,
2021-10-14,NVDA,21.705242156982422,0.0385408625171082,1,0.004013790077209679,0.03452707243989852,,,,,,,0,
2021-10-15,NVDA,21.821022033691406,0.005334189587548055,1,0.005130649055822804,0.00020354053172525095,,,,,,,0,
2021-10-18,NVDA,22.180347442626953,0.016466937633844658,1,0.0037583523139173634,0.012708585319927294,,,,,,,0,
2021-10-19,NVDA,22.248218536376953,0.003059965310532542,1,0.004060515348361033,-0.0010005500378284914,,,,,,,0,
2021-10-20,NVDA,22.061569213867188,-0.008389405300230468,1,0.0021840527308781936,-0.010573458031108662,,,,,,,0,
2021-10-21,NVDA,22.649463653564453,0.026647897708370394,1,0.0021083346717073246,0.02453956303666307,,,,,,,0,
2021-10-22,NVDA,22.683406829833984,0.0014986304659885263,1,0.0029309428072612762,-0.00143231234127275,,,,,,,0,
2021-10-25,NVDA,23.122581481933594,0.019361053451723675,1,0.0033353040240659097,0.016025749427657766,,,,,,,0,
2021-10-26,NVDA,24.670673370361328,0.06695151618937123,1,0.003520847221374217,0.06343066896799701,,,,,,,0,
2021-10-27,NVDA,24.405170440673828,-0.010761884189446902,1,0.0027012184699504384,-0.01346310265939734,,,,,,,0,
2021-10-28,NVDA,24.894250869750977,0.02004003333088966,1,0.0014507361510669844,0.01858929717982268,,,,,,,0,
2021-10-29,NVDA,25.519075393676758,0.025099149486157213,1,0.0014387715066493047,0.02366037797950791,,,,,,,0,
2021-11-01,NVDA,25.778587341308594,0.010169331906756174,1,0.0013606996048651581,0.008808632301891016,,,,,,,0,
2021-11-02,NVDA,26.35151481628418,0.022224936820238517,1,0.001314738712857604,0.02091019810738091,,,,,,,0,
2021-11-03,NVDA,26.548145294189453,0.007461828258304326,1,-0.00039615552111790667,0.007857983779422232,,,,,,,0,
2021-11-04,NVDA,29.745140075683594,0.12042252843153833,1,4.5119409232973774e-05,0.12037740902230536,,,,,,,0,
2021-11-05,NVDA,29.696229934692383,-0.0016443069646592257,1,0.0006476746049399819,-0.0022919815695992074,,,,,,,0,
2021-11-08,NVDA,30.746257781982422,0.03535896137655348,1,0.0013075127075985935,0.03405144866895488,,,,,,,0,
2021-11-09,NVDA,30.599536895751953,-0.00477199167686837,1,0.0016293543565572867,-0.006401346033425657,,,,,,,0,
2021-11-10,NVDA,29.40378189086914,-0.0390775523484741,1,0.00121506210364148,-0.04029261445211558,,,,,,,0,
2021-11-11,NVDA,30.33303451538086,0.03160316682937592,1,0.0008400136996039532,0.030763153129771965,,,,,,,0,
2021-11-12,NVDA,30.33303451538086,0.0,1,0.0011287026554660227,-0.0011287026554660227,,,,,,,0,
2021-11-15,NVDA,29.968721389770508,-0.012010441138871952,1,0.003041218207161131,-0.015051659346033083,,,,,,,0,
2021-11-16,NVDA,30.14638900756836,0.005928435033551338,1,0.0036393470466534413,0.0022890879868978967,,,,,,,0,
2021-11-17,NVDA,29.206151962280273,-0.031189043737611,1,0.0030699827723091877,-0.03425902650992019,,,,,,,0,
2021-11-18,NVDA,31.615625381469727,0.08249883183177587,1,0.001890488031581655,0.08060834380019422,,,,,,,0,
2021-11-19,NVDA,32.923179626464844,0.041357848507449946,1,0.0016457286665385092,0.039712119840911435,,,,,,,0,
2021-11-22,NVDA,31.896100997924805,-0.03119621616723911,1,0.0011885677099444287,-0.03238478387718354,,,,,,,0,
2021-11-23,NVDA,31.68649673461914,-0.006571469764260596,1,0.0007475055764391193,-0.007318975340699715,,,,,,,0,
2021-11-24,NVDA,32.612762451171875,0.029232190743912145,1,0.0013789369684399826,0.027853253775472164,,,,,,,0,
2021-11-26,NVDA,31.443952560424805,-0.035839033645095886,1,0.00207112696591244,-0.037910160611008326,,,,,,,0,
2021-11-29,NVDA,33.313438415527344,0.059454543811246596,1,0.0034050087676285668,0.05604953504361803,,,,,,,0,
2021-11-30,NVDA,32.61476135253906,-0.020972829471203047,1,0.003427041493778769,-0.024399870964981817,,,,,,,0,
2021-12-01,NVDA,31.37991714477539,-0.03786151290257833,1,0.0037239811838785625,-0.04158549408645689,,,,,,,0,
2021-12-02,NVDA,32.06970977783203,0.02198197751364961,1,0.0037792529348114326,0.018202724578838175,,,,,,,0,
2021-12-03,NVDA,30.639217376708984,-0.04460571707798444,1,0.003866933299656502,-0.048472650377640945,,,,,,,0,
2021-12-06,NVDA,29.984371185302734,-0.021372810648356944,1,0.006723561288777005,-0.02809637193713395,,,,,,,0,
2021-12-07,NVDA,32.37018585205078,0.07956860765909557,1,0.007222998475669674,0.07234560918342589,,,,,,,0,
2021-12-08,NVDA,31.77023696899414,-0.018533995627913025,1,0.008237547764836615,-0.02677154339274964,,,,,,,0,
2021-12-09,NVDA,30.436574935913086,-0.04197834704168646,1,0.007800764846554173,-0.049779111888240635,,,,,,,0,
